auction_player,auction_league,population_id,auction_year,fk_name,fk_url,fk_count,fk_category,Auth,1,1.5,2,3,4,5,6,7,8,9,10,Total
Pete Cross,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '         1', 'Q': '0'}","{'Grade': '        18', '+': '         1', 'Q': '0'}","{'Grade': '        67', '+': '         2', 'Q': '0'}","{'Grade': '        22', '+': '-', 'Q': '         2'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '108', '+': '4', 'Q': '2'}"
Geoff Petrie,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '        23', '+': '0', 'Q': '0'}","{'Grade': '        85', '+': '0', 'Q': '         4'}","{'Grade': '        20', '+': '-', 'Q': '         2'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '132', '+': '0', 'Q': '6'}"
John Havlicek,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         9', '+': '0', 'Q': '         1'}","{'Grade': '        29', '+': '         1', 'Q': '0'}","{'Grade': '        85', '+': '0', 'Q': '         2'}","{'Grade': '       169', '+': '0', 'Q': '         3'}","{'Grade': '       196', '+': '         1', 'Q': '        18'}","{'Grade': '        63', '+': '-', 'Q': '        10'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '553', '+': '2', 'Q': '34'}"
Larry Siegfried,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '         1'}","{'Grade': '        13', '+': '0', 'Q': '0'}","{'Grade': '        70', '+': '         1', 'Q': '0'}","{'Grade': '        18', '+': '-', 'Q': '         1'}","{'Grade': '         3', '+': '-', 'Q': '-'}","{'Grade': '109', '+': '1', 'Q': '2'}"
John Tresvant,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         6', '+': '0', 'Q': '0'}","{'Grade': '        13', '+': '         1', 'Q': '0'}","{'Grade': '        57', '+': '         1', 'Q': '0'}","{'Grade': '        15', '+': '-', 'Q': '         1'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '95', '+': '2', 'Q': '1'}"
Ron Williams,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '        11', '+': '0', 'Q': '         1'}","{'Grade': '        52', '+': '         4', 'Q': '         3'}","{'Grade': '        19', '+': '-', 'Q': '         2'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '83', '+': '4', 'Q': '6'}"
Lamar Green,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         4', '+': '0', 'Q': '0'}","{'Grade': '        18', '+': '0', 'Q': '0'}","{'Grade': '       150', '+': '         6', 'Q': '         2'}","{'Grade': '        77', '+': '-', 'Q': '0'}","{'Grade': '         5', '+': '-', 'Q': '-'}","{'Grade': '254', '+': '6', 'Q': '2'}"
Bob Rule,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '0', 'Q': '0'}","{'Grade': '        18', '+': '0', 'Q': '         1'}","{'Grade': '       121', '+': '         3', 'Q': '0'}","{'Grade': '        54', '+': '-', 'Q': '0'}","{'Grade': '         3', '+': '-', 'Q': '-'}","{'Grade': '202', '+': '3', 'Q': '1'}"
Jim McMillian,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '         1', 'Q': '0'}","{'Grade': '        16', '+': '0', 'Q': '0'}","{'Grade': '        72', '+': '         2', 'Q': '         4'}","{'Grade': '        24', '+': '-', 'Q': '0'}","{'Grade': '         4', '+': '-', 'Q': '-'}","{'Grade': '119', '+': '3', 'Q': '4'}"
Wally Jones,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        17', '+': '0', 'Q': '         1'}","{'Grade': '        57', '+': '         2', 'Q': '         1'}","{'Grade': '        24', '+': '-', 'Q': '         1'}","{'Grade': '         3', '+': '-', 'Q': '-'}","{'Grade': '105', '+': '2', 'Q': '3'}"
Bob Boozer,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '         1', 'Q': '0'}","{'Grade': '        23', '+': '0', 'Q': '0'}","{'Grade': '        55', '+': '         1', 'Q': '0'}","{'Grade': '        19', '+': '-', 'Q': '0'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '102', '+': '2', 'Q': '0'}"
Eddie Miles,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        10', '+': '0', 'Q': '0'}","{'Grade': '        80', '+': '         2', 'Q': '0'}","{'Grade': '        32', '+': '-', 'Q': '0'}","{'Grade': '         3', '+': '-', 'Q': '-'}","{'Grade': '127', '+': '2', 'Q': '0'}"
Bob Love,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '         6', '+': '         2', 'Q': '0'}","{'Grade': '        35', '+': '         1', 'Q': '0'}","{'Grade': '       117', '+': '         2', 'Q': '0'}","{'Grade': '        63', '+': '-', 'Q': '         5'}","{'Grade': '         4', '+': '-', 'Q': '-'}","{'Grade': '226', '+': '5', 'Q': '5'}"
Claude English,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        17', '+': '0', 'Q': '0'}","{'Grade': '        69', '+': '         2', 'Q': '         1'}","{'Grade': '        17', '+': '-', 'Q': '         3'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '106', '+': '2', 'Q': '4'}"
Dave Cowens,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         7', '+': '0', 'Q': '0'}","{'Grade': '        20', '+': '         1', 'Q': '         1'}","{'Grade': '        44', '+': '         2', 'Q': '0'}","{'Grade': '       101', '+': '         5', 'Q': '         3'}","{'Grade': '       182', '+': '         5', 'Q': '         9'}","{'Grade': '       395', '+': '         5', 'Q': '        30'}","{'Grade': '        93', '+': '-', 'Q': '        41'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '845', '+': '18', 'Q': '84'}"
Emmette Bryant,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         4', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '0', 'Q': '0'}","{'Grade': '        11', '+': '0', 'Q': '0'}","{'Grade': '        57', '+': '         1', 'Q': '0'}","{'Grade': '        23', '+': '-', 'Q': '         1'}","{'Grade': '         4', '+': '-', 'Q': '-'}","{'Grade': '102', '+': '1', 'Q': '1'}"
Dave Stallworth,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         9', '+': '0', 'Q': '0'}","{'Grade': '        14', '+': '         1', 'Q': '0'}","{'Grade': '        43', '+': '         4', 'Q': '         3'}","{'Grade': '        14', '+': '-', 'Q': '0'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '84', '+': '5', 'Q': '3'}"
Jerry West,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '         1', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '         4', '+': '0', 'Q': '0'}","{'Grade': '         5', '+': '0', 'Q': '0'}","{'Grade': '        29', '+': '         1', 'Q': '         1'}","{'Grade': '        56', '+': '         4', 'Q': '         1'}","{'Grade': '       103', '+': '         5', 'Q': '         4'}","{'Grade': '       159', '+': '         4', 'Q': '        10'}","{'Grade': '       235', '+': '         7', 'Q': '        47'}","{'Grade': '        45', '+': '-', 'Q': '        19'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '637', '+': '21', 'Q': '82'}"
Joe Ellis,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        21', '+': '0', 'Q': '0'}","{'Grade': '        53', '+': '         2', 'Q': '         1'}","{'Grade': '        29', '+': '-', 'Q': '0'}","{'Grade': '         2', '+': '-', 'Q': '-'}","{'Grade': '107', '+': '2', 'Q': '1'}"
Walt Wesley,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         5', '+': '0', 'Q': '0'}","{'Grade': '        15', '+': '0', 'Q': '0'}","{'Grade': '       102', '+': '         4', 'Q': '         1'}","{'Grade': '        45', '+': '-', 'Q': '         1'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '169', '+': '4', 'Q': '2'}"
Howie Komives,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        14', '+': '0', 'Q': '0'}","{'Grade': '        56', '+': '         1', 'Q': '0'}","{'Grade': '        13', '+': '-', 'Q': '0'}","{'Grade': '         3', '+': '-', 'Q': '-'}","{'Grade': '88', '+': '1', 'Q': '0'}"
Paul Silas,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         1', '+': '0', 'Q': '0'}","{'Grade': '         5', '+': '0', 'Q': '         1'}","{'Grade': '        37', '+': '0', 'Q': '0'}","{'Grade': '        69', '+': '0', 'Q': '         1'}","{'Grade': '        16', '+': '-', 'Q': '         6'}","{'Grade': '         2', '+': '-', 'Q': '-'}","{'Grade': '132', '+': '0', 'Q': '8'}"
Pete Maravich,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '         2', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '         4', '+': '0', 'Q': '0'}","{'Grade': '        18', '+': '0', 'Q': '0'}","{'Grade': '        77', '+': '         1', 'Q': '         2'}","{'Grade': '       131', '+': '         8', 'Q': '         1'}","{'Grade': '       244', '+': '         3', 'Q': '         5'}","{'Grade': '       427', '+': '         4', 'Q': '        12'}","{'Grade': '       511', '+': '        19', 'Q': '        71'}","{'Grade': '       137', '+': '-', 'Q': '        62'}","{'Grade': '         7', '+': '-', 'Q': '-'}","{'Grade': '1,558', '+': '35', 'Q': '153'}"
Gary Gregor,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '         5', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        12', '+': '0', 'Q': '0'}","{'Grade': '        50', '+': '         2', 'Q': '         1'}","{'Grade': '        19', '+': '-', 'Q': '         1'}","{'Grade': '         3', '+': '-', 'Q': '-'}","{'Grade': '93', '+': '2', 'Q': '2'}"
Sam Lacey,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         2', '+': '0', 'Q': '0'}","{'Grade': '        23', '+': '         1', 'Q': '         1'}","{'Grade': '        68', '+': '         3', 'Q': '         1'}","{'Grade': '        18', '+': '-', 'Q': '         4'}","{'Grade': '         1', '+': '-', 'Q': '-'}","{'Grade': '112', '+': '4', 'Q': '6'}"
Calvin Murphy,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '0', 'Q': '0'}","{'Grade': '         8', '+': '0', 'Q': '0'}","{'Grade': '        14', '+': '0', 'Q': '0'}","{'Grade': '        54', '+': '         1', 'Q': '         4'}","{'Grade': '       211', '+': '        14', 'Q': '         8'}","{'Grade': '       142', '+': '-', 'Q': '         5'}","{'Grade': '        15', '+': '-', 'Q': '-'}","{'Grade': '447', '+': '15', 'Q': '17'}"
Bob Dandridge,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         3', '+': '0', 'Q': '0'}","{'Grade': '        10', '+': '0', 'Q': '         1'}","{'Grade': '        18', '+': '0', 'Q': '0'}","{'Grade': '        70', '+': '0', 'Q': '         3'}","{'Grade': '        14', '+': '-', 'Q': '         3'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '115', '+': '0', 'Q': '7'}"
Hal Greer,topps,49842,1971,1971 Topps NBA Basketball #137 Champions,https://www.psacard.com/auctionprices/basketball-cards/1971-topps/nba-basketball/summary/296533,37,basketball_cards,"{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '0', '+': '-', 'Q': '0'}","{'Grade': '-', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '0', '+': '0', 'Q': '0'}","{'Grade': '         4', '+': '0', 'Q': '0'}","{'Grade': '         7', '+': '0', 'Q': '0'}","{'Grade': '        24', '+': '         2', 'Q': '0'}","{'Grade': '        77', '+': '         5', 'Q': '         2'}","{'Grade': '        17', '+': '-', 'Q': '0'}","{'Grade': '0', '+': '-', 'Q': '-'}","{'Grade': '129', '+': '7', 'Q': '2'}"
